conditionA,conditionB,conditionLabel,model,age,sex,risk
HEART,HYL,(AF)  HEART-HYL,deathrisk,56,male,0.049944
HEART,HYL,(AF)  HEART-HYL,deathrisk,57,male,0.054235
HEART,HYL,(AF)  HEART-HYL,deathrisk,58,male,0.061057
HEART,HYL,(AF)  HEART-HYL,deathrisk,59,male,0.068806
HEART,HYL,(AF)  HEART-HYL,deathrisk,60,male,0.075853
HEART,HYL,(AF)  HEART-HYL,deathrisk,61,male,0.082635
HEART,HYL,(AF)  HEART-HYL,deathrisk,62,male,0.090597
HEART,HYL,(AF)  HEART-HYL,deathrisk,63,male,0.095519
HEART,HYL,(AF)  HEART-HYL,deathrisk,64,male,0.10675
HEART,HYL,(AF)  HEART-HYL,deathrisk,65,male,0.11776
HEART,HYL,(AF)  HEART-HYL,deathrisk,66,male,0.12713
HEART,HYL,(AF)  HEART-HYL,deathrisk,67,male,0.13968
HEART,HYL,(AF)  HEART-HYL,deathrisk,68,male,0.15724
HEART,HYL,(AF)  HEART-HYL,deathrisk,69,male,0.16817
HEART,HYL,(AF)  HEART-HYL,deathrisk,70,male,0.17782
HEART,HYL,(AF)  HEART-HYL,deathrisk,71,male,0.19318
HEART,HYL,(AF)  HEART-HYL,deathrisk,72,male,0.20374
HEART,HYL,(AF)  HEART-HYL,deathrisk,73,male,0.21319
HEART,HYL,(AF)  HEART-HYL,deathrisk,74,male,0.2289
HEART,HYL,(AF)  HEART-HYL,deathrisk,75,male,0.25183
HEART,HYL,(AF)  HEART-HYL,deathrisk,76,male,0.27351
HEART,HYL,(AF)  HEART-HYL,deathrisk,77,male,0.29518
HEART,HYL,(AF)  HEART-HYL,deathrisk,78,male,0.32016
HEART,HYL,(AF)  HEART-HYL,deathrisk,79,male,0.3377
HEART,HYL,(AF)  HEART-HYL,deathrisk,80,male,0.35715
HEART,HYL,(AF)  HEART-HYL,deathrisk,81,male,0.37526
HEART,HYL,(AF)  HEART-HYL,deathrisk,82,male,0.39936
HEART,HYL,(AF)  HEART-HYL,deathrisk,83,male,0.41882
HEART,HYL,(AF)  HEART-HYL,deathrisk,84,male,0.44393
HEART,HYL,(AF)  HEART-HYL,deathrisk,85,male,0.46133
HEART,HYL,(AF)  HEART-HYL,deathrisk,86,male,0.47728
HEART,HYL,(AF)  HEART-HYL,deathrisk,87,male,0.48493
HEART,HYL,(AF)  HEART-HYL,deathrisk,88,male,0.49345
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,15,male,0.00028336
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,16,male,0.00028668
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,17,male,0.00029454
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,18,male,0.00033819
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,19,male,0.00041666
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,20,male,0.00052892
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,21,male,0.00067451
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,22,male,0.00084494
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,23,male,0.00098254
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,24,male,0.0010845
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,25,male,0.0011839
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,26,male,0.0012805
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,27,male,0.00138
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,28,male,0.0015169
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,29,male,0.0016989
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,30,male,0.0019034
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,31,male,0.0021349
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,32,male,0.0024234
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,33,male,0.0027582
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,34,male,0.0031269
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,35,male,0.0034986
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,36,male,0.0038644
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,37,male,0.0041957
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,38,male,0.0044638
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,39,male,0.0046752
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,40,male,0.0049517
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,41,male,0.0053144
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,42,male,0.0057294
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,43,male,0.0063743
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,44,male,0.007249
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,45,male,0.0081533
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,46,male,0.0090587
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,47,male,0.0099918
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,48,male,0.010875
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,49,male,0.011774
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,50,male,0.012792
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,51,male,0.013986
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,52,male,0.015412
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,53,male,0.017066
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,54,male,0.018842
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,55,male,0.020748
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,56,male,0.022985
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,57,male,0.025592
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,58,male,0.02845
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,59,male,0.031574
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,60,male,0.035068
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,61,male,0.038399
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,62,male,0.042124
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,63,male,0.046289
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,64,male,0.050748
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,65,male,0.05573
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,66,male,0.062072
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,67,male,0.06846
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,68,male,0.074774
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,69,male,0.081583
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,70,male,0.088032
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,71,male,0.093462
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,72,male,0.099174
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,73,male,0.10609
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,74,male,0.11394
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,75,male,0.12323
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,76,male,0.13505
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,77,male,0.14802
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,78,male,0.16171
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,79,male,0.17589
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,80,male,0.19147
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,81,male,0.20597
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,82,male,0.22107
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,83,male,0.23542
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,84,male,0.24894
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,85,male,0.25945
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,86,male,0.26901
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,87,male,0.2735
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,88,male,0.27723
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,15,male,0.00046242
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,16,male,0.00046901
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,17,male,0.00047967
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,18,male,0.00049428
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,19,male,0.00054623
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,20,male,0.00083886
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,21,male,0.0011433
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,22,male,0.001441
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,23,male,0.0017388
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,24,male,0.0019992
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,25,male,0.0020111
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,26,male,0.0020112
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,27,male,0.0022846
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,28,male,0.0025579
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,29,male,0.0028423
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,30,male,0.0031711
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,31,male,0.0035533
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,32,male,0.0040167
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,33,male,0.0045177
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,34,male,0.0052829
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,35,male,0.0060037
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,36,male,0.006671
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,37,male,0.0071586
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,38,male,0.0076085
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,39,male,0.0080814
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,40,male,0.0082681
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,41,male,0.0084547
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,42,male,0.0095245
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,43,male,0.010735
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,44,male,0.011685
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,45,male,0.01385
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,46,male,0.016016
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,47,male,0.01731
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,48,male,0.018502
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,49,male,0.019657
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,50,male,0.020919
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,51,male,0.0223
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,52,male,0.022692
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,53,male,0.023059
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,54,male,0.02372
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,55,male,0.024662
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,56,male,0.025625
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,57,male,0.027614
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,58,male,0.031207
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,59,male,0.03531
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,60,male,0.039084
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,61,male,0.042718
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,62,male,0.047008
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,63,male,0.049681
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,64,male,0.055936
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,65,male,0.062121
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,66,male,0.067362
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,67,male,0.074508
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,68,male,0.084642
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,69,male,0.091111
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,70,male,0.096847
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,71,male,0.10476
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,72,male,0.10989
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,73,male,0.11439
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,74,male,0.12234
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,75,male,0.13326
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,76,male,0.14474
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,77,male,0.15623
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,78,male,0.17277
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,79,male,0.18514
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,80,male,0.20068
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,81,male,0.21553
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,82,male,0.23467
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,83,male,0.24615
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,84,male,0.26218
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,85,male,0.27332
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,86,male,0.28335
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,87,male,0.28724
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,88,male,0.29413
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,15,male,0.0016434
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,16,male,0.0016668
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,17,male,0.0017005
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,18,male,0.0017483
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,19,male,0.0018979
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,20,male,0.0027652
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,21,male,0.003669
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,22,male,0.0045531
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,23,male,0.0054374
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,24,male,0.00622
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,25,male,0.0062568
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,26,male,0.0062571
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,27,male,0.0072033
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,28,male,0.0081493
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,29,male,0.0091309
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,30,male,0.010256
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,31,male,0.011553
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,32,male,0.013041
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,33,male,0.015161
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,34,male,0.019184
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,35,male,0.023063
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,36,male,0.02677
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,37,male,0.030073
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,38,male,0.032744
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,39,male,0.034717
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,40,male,0.035499
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,41,male,0.036282
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,42,male,0.040533
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,43,male,0.045345
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,44,male,0.049883
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,45,male,0.05266
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,46,male,0.055438
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,47,male,0.052994
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,48,male,0.049321
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,49,male,0.044683
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,50,male,0.043986
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,51,male,0.04391
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,52,male,0.045114
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,53,male,0.0476
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,54,male,0.050774
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,55,male,0.054422
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,56,male,0.057449
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,57,male,0.060667
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,58,male,0.066476
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,59,male,0.073172
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,60,male,0.079481
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,61,male,0.084714
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,62,male,0.089612
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,63,male,0.091304
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,64,male,0.098467
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,65,male,0.106
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,66,male,0.11312
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,67,male,0.12448
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,68,male,0.14042
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,69,male,0.15041
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,70,male,0.1578
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,71,male,0.16848
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,72,male,0.17479
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,73,male,0.17772
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,74,male,0.18505
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,75,male,0.19942
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,76,male,0.21441
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,77,male,0.2294
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,78,male,0.25283
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,79,male,0.27077
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,80,male,0.29076
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,81,male,0.30969
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,82,male,0.33428
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,83,male,0.34894
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,84,male,0.36899
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,85,male,0.38278
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,86,male,0.39522
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,87,male,0.3998
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,88,male,0.40794
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,15,male,0.00028336
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,16,male,0.00028668
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,17,male,0.00029454
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,18,male,0.00033819
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,19,male,0.00041666
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,20,male,0.00052892
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,21,male,0.00067451
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,22,male,0.00084494
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,23,male,0.00098254
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,24,male,0.0010845
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,25,male,0.0011839
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,26,male,0.0012805
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,27,male,0.00138
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,28,male,0.0015169
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,29,male,0.0016989
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,30,male,0.0019034
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,31,male,0.0021349
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,32,male,0.0024234
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,33,male,0.0027582
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,34,male,0.0031269
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,35,male,0.0034986
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,36,male,0.0038644
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,37,male,0.0041957
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,38,male,0.0044638
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,39,male,0.0046752
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,40,male,0.0049517
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,41,male,0.0053144
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,42,male,0.0057294
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,43,male,0.0063743
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,44,male,0.007249
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,45,male,0.0081533
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,46,male,0.0090587
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,47,male,0.0099918
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,48,male,0.010875
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,49,male,0.011774
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,50,male,0.012792
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,51,male,0.013986
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,52,male,0.015412
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,53,male,0.017066
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,54,male,0.018842
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,55,male,0.020748
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,56,male,0.022985
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,57,male,0.025592
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,58,male,0.02845
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,59,male,0.031574
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,60,male,0.035068
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,61,male,0.038399
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,62,male,0.042124
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,63,male,0.046289
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,64,male,0.050748
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,65,male,0.05573
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,66,male,0.062072
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,67,male,0.06846
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,68,male,0.074774
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,69,male,0.081583
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,70,male,0.088032
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,71,male,0.093462
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,72,male,0.099174
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,73,male,0.10609
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,74,male,0.11394
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,75,male,0.12323
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,76,male,0.13505
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,77,male,0.14802
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,78,male,0.16171
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,79,male,0.17589
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,80,male,0.19147
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,81,male,0.20597
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,82,male,0.22107
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,83,male,0.23542
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,84,male,0.24894
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,85,male,0.25945
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,86,male,0.26901
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,87,male,0.2735
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,88,male,0.27723
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,15,male,0.00036017
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,16,male,0.0003653
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,17,male,0.00037271
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,18,male,0.00038319
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,19,male,0.0004262
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,20,male,0.00066122
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,21,male,0.00090562
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,22,male,0.0011457
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,23,male,0.0013859
